phecode,cases,controls,p_value,neg_log_p_value,standard_error,beta,conf_int_1,conf_int_2,odds_ratio,log10_odds_ratio,converged,phecode_sex_restriction,phecode_string,phecode_category
EM_204.1,377,10098,4.571909143090002e-07,6.339902408864405,0.109,0.5491313234048354,0.336,0.763,1.7317480353034782,0.2384847035949499,True,Both,Impaired fasting glucose,Endocrine/Metab
SO_362,268,10236,0.1927739868682847,0.7149515706498151,0.134,0.174372209118231,-0.088,0.437,1.190498597798319,0.0757288882173276,True,Both,Other disorders of the eyelids,Sense organs
BI_169,491,9892,0.0886739099490014,1.0522041415201682,0.099,0.1680181559003336,-0.025,0.361,1.1829580881219857,0.0729693579670752,True,Both,Platelet defects,Blood/Immune
SO_389.1,165,10156,0.000499267982867,3.301666283554391,0.159,0.5539383654652633,0.242,0.866,1.7400926613627472,0.2405723754360706,True,Both,Ocular pain,Sense organs
EM_200.41,159,10451,0.0671079621832112,1.1732259488759087,0.167,0.3050695146748206,-0.021,0.632,1.3567193116300402,0.1324900068201777,True,Both,Chronic thyroiditis,Endocrine/Metab
BI_164.2,243,10207,0.0794897137378953,1.0996890670152204,0.137,0.2403450117186638,-0.028,0.509,1.271687821844664,0.1043805123423881,True,Both,Macrocytic anemia,Blood/Immune
CA_112,265,10141,0.0024941150603483,2.6030835152032137,0.13,0.3922330363215389,0.138,0.646,1.4802826308304766,0.170344643294602,True,Both,Malignant neoplasm of other and ill-defined sites,Neoplasms
EM_237,422,9874,1.0061289398457881e-13,12.997346358966787,0.101,0.7514067470208791,0.553,0.949,2.1199801957668534,0.3263318038960405,True,Both,Abnormal weight gain,Endocrine/Metab
GI_528,3241,5957,1.8375700700795965e-18,17.73575609144447,0.048,0.4207531595568082,0.327,0.515,1.5231082672835614,0.1827307754388802,True,Both,Nausea and vomiting,Gastrointestinal
GU_582.21,150,10474,0.16511497213745,0.7822135444121759,0.191,-0.265084776982752,-0.639,0.109,0.7671409113271965,-0.1151248558801633,True,Both,"End stage renal disease [CDK, stage 5]",Genitourinary
MS_745,2415,7500,2.790612367015837e-21,20.554300485459663,0.05,0.4752043849358413,0.377,0.574,1.6083428849526071,0.2063786421538646,True,Both,Fractures,Muscloskeletal
GI_555,283,10170,0.4959155377097325,0.3045922844576579,0.134,-0.0911990271380477,-0.354,0.171,0.9128360136792172,-0.039607234240999,True,Both,Ascites,Gastrointestinal
CV_444.11,259,10243,2.28517771765e-05,4.641080019315186,0.13,0.5486031384595582,0.295,0.802,1.7308335935806525,0.2382553157877917,True,Both,Varicose veins of lower extremities,Cardiovascular
GI_535,82,10347,0.8615333764003197,0.0647278930207069,0.244,-0.0425347760477487,-0.52,0.435,0.9583571370678754,-0.0184726185265278,True,Both,Intestinal or peritoneal adhesions,Gastrointestinal
RE_465,1824,7677,3.943095780601326e-31,30.40416267347676,0.055,0.6404120170771909,0.532,0.749,1.8972624228073696,0.2781274051611551,True,Both,Pharyngitis,Respiratory
GU_612,817,4570,5.482547897308577e-08,7.261017565497052,0.08,0.4346273484501929,0.278,0.591,1.544387433333576,0.1887562591161606,True,Female,Other nonmalignant breast conditions,Genitourinary
MS_745.3,437,10077,1.970749296555529e-06,5.705368619783273,0.1,0.4779157636747103,0.281,0.675,1.6127096289288632,0.2075561789785052,True,Both,Fracture of upper limb,Muscloskeletal
SS_823.1,243,10083,0.0122119513020148,1.913214936219788,0.134,0.3368157224576215,0.073,0.6,1.4004809627681924,0.1462772096816021,True,Both,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],Symptoms
MS_700.12,57,10579,0.1107391242915571,0.9556989151463556,0.271,0.4327110788877839,-0.099,0.964,1.5414308044562248,0.1879240338193672,True,Both,Cutaneous lupus erythematosus,Muscloskeletal
SO_390,815,9169,1.2657761275541523e-10,9.897643099346626,0.076,0.488924781135516,0.34,0.638,1.6305620659815991,0.2123373345129097,True,Both,Disorders of external ear,Sense organs
SO_391,1052,8807,4.0382890437177023e-13,12.393802599310392,0.068,0.492516361080341,0.359,0.626,1.6364288892724437,0.2138971378642616,True,Both,Disorders of the middle ear,Sense organs
ID_092.2,1007,9323,0.3246503003655803,0.4885841909829587,0.073,-0.0721199094848366,-0.216,0.071,0.930419323020316,-0.0313212787246265,True,Both,Sepsis,Infections
MS_713.35,245,10207,2.276602522007268e-08,7.642712787376667,0.131,0.731347208678574,0.475,0.988,2.077878058229247,0.3176200570844507,True,Both,Pain in joints of hand,Muscloskeletal
RE_481,155,10333,0.554842685246534,0.2558301351006865,0.175,0.103143559954645,-0.239,0.445,1.1086505554756705,0.0447946789321595,True,Both,Interstitial pulmonary diseases,Respiratory
GU_626.1,1432,3894,4.002367777593718e-19,18.397683006544188,0.065,0.5827522948644351,0.455,0.711,1.7909609060951526,0.2530861059760809,True,Female,Irregular menstrual cycle/bleeding,Genitourinary
CV_406.1,204,10318,0.4967262195631969,0.3038829152794317,0.158,-0.107562326833851,-0.418,0.203,0.8980205499289153,-0.0467137250046156,True,Both,Pulmonary hypertension,Cardiovascular
BI_164.1,1127,9048,4.829630921513225e-10,9.316086056593134,0.067,0.4140549846045169,0.284,0.544,1.5129403130221644,0.1798217950182776,True,Both,Microcytic anemia,Blood/Immune
MS_726.1,411,10096,0.0058594107624469,2.232146055566298,0.113,0.3105231232598457,0.09,0.531,1.3641385401110304,0.1348584789351143,True,Both,Osteoporosis,Muscloskeletal
CV_413,629,9677,0.0334006910649734,1.4762445474818562,0.09,0.1904120609922103,0.015,0.366,1.2097479849222157,0.0826949073767423,True,Both,Heart valve disorders,Cardiovascular
BI_168,606,9556,0.0008163168403815,3.0881412440379656,0.088,0.2949092645956793,0.122,0.468,1.3430044951018218,0.1280774662760495,True,Both,"Coagulation defects, purpura and other hemorrhagic conditions",Blood/Immune
NS_331.64,350,10181,4.196632720172223e-11,10.377099037598658,0.11,0.7260749865457085,0.51,0.942,2.066951851544633,0.315330360104779,True,Both,Chronic migraine without aura,Neurological
EM_252.3,82,10472,0.3779946830392429,0.4225143090065778,0.254,-0.2241028839689275,-0.722,0.274,0.799232901886192,-0.0973266458863099,True,Both,Disorders of bilirubin excretion,Endocrine/Metab
DE_686.2,403,10035,0.9464077512002564,0.0239217114383316,0.112,-0.0075457933182667,-0.228,0.212,0.9924826047066992,-0.0032770963997056,True,Both,Non-pressure chronic ulcer,Dermatological
MB_296.3,80,10522,1.77141357966e-05,4.751680030342935,0.226,0.968676793450602,0.526,1.411,2.6344562223065964,0.4206909861433325,True,Both,Antisocial personality disorder,Mental
MB_308.1,179,10304,2.50682887175e-05,4.600875312068971,0.153,0.6429847127771955,0.344,0.942,1.9021497858375411,0.2792447127072833,True,Both,Delirium,Mental
MS_711,388,9980,1.5900544931477314e-12,11.798587991611734,0.105,0.7406969999366617,0.535,0.946,2.097396890645594,0.3216806198347854,True,Both,Disorder of patella,Muscloskeletal
SO_380.11,51,10589,0.1842627415634484,0.7345624714506137,0.341,-0.453026568396839,-1.122,0.216,0.6357012438391306,-0.1967469388103132,True,Both,Optic neuritis,Sense organs
CA_107,109,4663,0.6876062675128278,0.1626601733843,0.215,0.0864884461201361,-0.335,0.508,1.0903387700018436,0.0375614548983617,True,Male,Malignant neoplasm of male genitalia,Neoplasms
MB_288.3,1844,8192,6.827323298019118e-116,115.1657495312744,0.054,1.2260318427811152,1.121,1.331,3.4076804598195345,0.5324588639575135,True,Both,Generalized anxiety disorder,Mental
DE_685.1,71,10498,0.0853338018345599,1.0688789050296224,0.244,0.4198661521422666,-0.058,0.898,1.5217578579574136,0.1823455530133376,True,Both,Dyshidrosis,Dermatological
SS_844,76,10514,0.3343736634312926,0.4757679366065077,0.266,-0.2567438256898255,-0.778,0.265,0.7735663562125401,-0.1115024267598215,True,Both,Wheelchair dependence,Symptoms
MB_280.21,1885,8192,8.432698557352971e-15,14.07403342406731,0.054,0.4166358721550061,0.311,0.522,1.51685008501136,0.1809426602398678,True,Both,Opioid abuse or dependence,Mental
SO_374.6,57,10556,0.0829841076041979,1.0810050719692574,0.272,0.4709314779469464,-0.061,1.003,1.6014852468575669,0.2045229422269017,True,Both,Peripheral retinal degeneration,Sense organs
DE_684,400,9963,1.6348772986985402e-14,13.786514836580336,0.104,0.796365611176724,0.593,1.0,2.2174671279684914,0.3458571905115618,True,Both,Diseases of hair and hair follicles,Dermatological
RE_469.1,870,8851,4.9685648168897646e-14,13.303769040263935,0.074,0.5587770694887565,0.413,0.704,1.748532858063842,0.2426737978930368,True,Both,Acute bronchitis,Respiratory
MS_719.1,892,8903,1.7930724963676277e-15,14.746402150964352,0.073,0.5813158923523726,0.438,0.725,1.7883902120683095,0.2524622842913001,True,Both,Cramp and spasm,Muscloskeletal
GI_526.12,159,10426,0.7176466274471462,0.1440893517572523,0.176,-0.0637656053826688,-0.409,0.282,0.9382248886230522,-0.0276930505529134,True,Both,Intestinal infection due to C. difficile,Gastrointestinal
DE_688,94,10454,0.3947976471423315,0.4036254442398552,0.219,0.1862909519117375,-0.243,0.615,1.2047727403207582,0.0809051324437716,True,Both,Granulomatous disorder of the skin,Dermatological
MB_306,110,10409,3.7492882427111734e-14,13.42605117003275,0.207,1.5676311080923766,1.162,1.974,4.795275239733967,0.6808135399043993,True,Both,Conduct disorders,Mental
GU_623.1,148,5648,8.01849809624e-05,4.095906969570704,0.17,0.6693555714702278,0.337,1.002,1.9529783600512047,0.2906974311207176,True,Female,Uterine/Uterovaginal prolapse,Genitourinary
SO_367.1,568,9416,1.4896281046905322e-11,10.826922142487282,0.088,0.5969128081734068,0.424,0.77,1.816502244276759,0.2592359387670848,True,Both,Conjunctivitis,Sense organs
GI_540.4,111,10476,0.4448876896706183,0.3517496112941854,0.203,0.1548625232896926,-0.242,0.552,1.1674974463636405,0.0672559393183273,True,Both,Alcoholic hepatitis,Gastrointestinal
GU_621,261,5430,7.9844059099e-05,4.097757392568528,0.129,0.5087972881744027,0.256,0.762,1.6632895334849032,0.2209678546614817,True,Female,Dysplasia of female genital organs,Genitourinary
ID_084,178,10267,0.0004641377299594,3.33335312615723,0.154,0.5379327166148535,0.237,0.839,1.7124630539998429,0.2336212104610566,True,Both,Parasites,Infections
GU_596.5,153,10437,0.9734835385319052,0.0116713879397405,0.178,0.0059149276770568,-0.343,0.355,1.005932455403139,0.0025688204510026,True,Both,Neuromuscular dysfunction of bladder,Genitourinary
EM_239.11,985,9262,0.0280869272209313,1.551495771086398,0.077,0.1689846528155984,0.018,0.32,1.1841019661532943,0.0733891022441512,True,Both,Pure hypercholesterolemia,Endocrine/Metab
GI_554.1,398,10109,0.3098296262426459,0.5088770568849921,0.109,0.111057493692455,-0.103,0.325,1.1174591518604071,0.0482316566846384,True,Both,Pancreatitis,Gastrointestinal
GI_502.16,213,10330,1.680761176043192e-12,11.774493992268535,0.14,0.9913003318538556,0.716,1.267,2.6947362465006712,0.4305162640329918,True,Both,Loss of teeth and edentulism,Gastrointestinal
GI_557.8,513,9688,2.2353248408312458e-10,9.650659355606193,0.092,0.5857350381640112,0.405,0.767,1.7963108575370843,0.2543814949320206,True,Both,Hemorrhage of rectum and anus,Gastrointestinal
GI_514.3,103,10394,0.0319904798972524,1.4949792449060353,0.203,0.4343456337589983,0.037,0.831,1.5439524179826944,0.1886339119803037,True,Both,Ileus,Gastrointestinal
CM_771,104,10381,0.0036500886286027,2.437696590215903,0.199,0.5794911649247793,0.189,0.97,1.7851298629260075,0.2516698152385188,True,Both,Congenital malformations of integument,Congenital
NS_336.5,311,10084,7.565836667627503e-08,7.1211430385539485,0.118,0.631894602014738,0.402,0.862,1.8811712760372523,0.2744283387994521,True,Both,Mononeuritis of lower limb,Neurological
SS_840.8,1704,8084,2.6684666965894548e-56,55.5737382129757,0.056,0.8853165916450425,0.776,0.995,2.423751609540968,0.3844881104888364,True,Both,Allergies related to other diseases/symptoms,Symptoms
SS_825,77,10467,0.4904566967335891,0.3093993311991184,0.242,0.1669005645476092,-0.307,0.641,1.1816367628804263,0.0724839942095642,True,Both,Elevated C-reactive protein (CRP),Symptoms
SO_380.2,63,10551,0.0530951197381398,1.274945395457122,0.257,0.4971437269005332,-0.007,1.001,1.6440187914655957,0.2159067773057187,True,Both,Disorders of optic disc,Sense organs
DE_664.4,326,10204,0.0035826711284009,2.445793056102917,0.117,0.340967227300339,0.112,0.57,1.4063071516250276,0.148080185326389,True,Both,Psoriasis,Dermatological
CA_139.61,272,10123,0.0013396175200719,2.873019181212192,0.129,0.4127452548883105,0.161,0.665,1.5109600672118189,0.1792529866297444,True,Both,Hemangioma,Neoplasms
SS_812,1429,8301,8.707431400681367e-13,12.06010993833661,0.062,0.4434963447079803,0.322,0.565,1.5581455197256482,0.1926080152509382,True,Both,Edema,Symptoms
MS_722.1,441,9924,2.3456363921307615e-12,11.629739308985176,0.099,0.6972767808977033,0.502,0.892,2.0082762777735703,0.3028234583031353,True,Both,Plantar fascial fibromatosis [Plantar fasciitis],Muscloskeletal
SS_809.1,771,9000,2.547666090509214e-10,9.593857493350846,0.078,0.4904951844359359,0.338,0.643,1.6331247177032564,0.2130193520006447,True,Both,Acute pain,Symptoms
SO_361,125,10442,0.0003203933698529,3.4943164796853843,0.183,0.6578441211748807,0.3,1.016,1.930625649624863,0.2856980717787448,True,Both,Disorders of eyelid function,Sense organs
CA_138,1058,9065,5.094330489975655e-16,15.2929128840059,0.069,0.560018465716854,0.425,0.695,1.750704828017272,0.2432129294247551,True,Both,Benign neoplasm of the skin,Neoplasms
PP_911,184,5479,0.4773677959903097,0.3211468825547627,0.161,0.1146953502920547,-0.202,0.431,1.1215317112128913,0.0498115577317999,True,Female,Excessive vomiting in pregnancy,Pregnancy
MS_732,108,10296,0.0031723752531405,2.498615446597443,0.196,0.5796003327215684,0.195,0.965,1.7853247522577516,0.2517172262102659,True,Both,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,Muscloskeletal
GE_978.2,77,10566,0.0016016056915456,2.7954443965315514,0.23,0.7252539801397851,0.275,1.176,2.065255567259193,0.3149738015530792,True,Both,Herediatary connective tissue diseases,Genetic
NS_333.4,76,10508,0.0002258442279938,3.646191004427106,0.231,0.8502308522511043,0.398,1.302,2.3401870270164657,0.3692505674765535,True,Both,Circadian rhythm sleep disorder,Neurological
DE_660.13,78,10510,0.0218164625243891,1.6612156676195695,0.23,0.528214389848757,0.077,0.98,1.6959013846716078,0.2294005947732082,True,Both,Pityriasis versicolor,Dermatological
NS_335.1,56,10563,8.69967388349e-05,4.0604970270658,0.27,1.0591103515296287,0.53,1.588,2.88380427563815,0.459965781395931,True,Both,Nerve plexus lesions,Neurological
GI_522.8,74,10440,0.0866375218680828,1.062293978525037,0.239,0.4100201113659683,-0.059,0.879,1.5068480895815086,0.1780694718355968,True,Both,Duodenitis,Gastrointestinal
GI_502.31,58,10518,0.0023457757901188,2.6297135002202703,0.264,0.8034674305213785,0.286,1.321,2.233271231433512,0.348941471464419,True,Both,Pulpitis,Gastrointestinal
NS_331.2,119,10435,1.65346543841e-05,4.781604878503296,0.185,0.7959765241514892,0.434,1.158,2.2166045081080945,0.3456882121635222,True,Both,Post-traumatic headache,Neurological
RE_484,142,10408,0.9359485688091634,0.0287480154670933,0.185,-0.0148949557541574,-0.378,0.348,0.9852154253790264,-0.0064687970922236,True,Both,Pneumothorax and air leak,Respiratory
DE_660.122,463,9913,3.9185903238358385e-10,9.406870138256428,0.099,0.6207533341682845,0.426,0.815,1.8603289634714573,0.2695897476523312,True,Both,Dermatophytosis of nail,Dermatological
BI_169.14,79,10462,0.5010986594871474,0.3000767590577897,0.256,-0.1720346444879289,-0.673,0.329,0.8419500037364815,-0.0747136967972952,True,Both,Secondary thrombocytopenia,Blood/Immune
CV_413.32,109,10378,0.7570634060736828,0.1208677456587875,0.214,-0.0660914986309266,-0.485,0.353,0.936045213517692,-0.0287031731561277,True,Both,Tricuspid value insufficiency*,Cardiovascular
EM_256.7,1185,8425,0.0032823872707144,2.483810180256716,0.066,0.193989852803903,0.065,0.323,1.214083963345674,0.0842487226179591,True,Both,Volume depletion,Endocrine/Metab
EM_236.2,60,10526,7.555066445831809e-07,6.121761711744386,0.267,1.3202433431374865,0.797,1.843,3.74433242400773,0.5733743986941118,True,Both,Localized adiposity,Endocrine/Metab
GU_619.2,863,4614,8.578157234014408e-06,5.066605997588786,0.078,0.3466633522480644,0.194,0.499,1.4143405106632343,0.1505539809594175,True,Female,Ovarian cyst,Genitourinary
CV_433.1,59,10547,0.13065720383762,0.8838666402751374,0.269,0.4059002895299207,-0.12,0.932,1.500652914190393,0.1762802559457768,True,Both,Occlusion and stenosis of cerebral arteries,Cardiovascular
MB_301,74,10553,1.576644284078656e-12,11.802266279332883,0.273,1.927902279941163,1.393,2.463,6.875073125560025,0.8372773218271453,True,Both,Pervasive developmental disorders,Mental
DE_682.11,438,9827,0.0037954893088834,2.4207322275551704,0.103,0.2990204901929727,0.097,0.501,1.3485372549784076,0.1298629488668134,True,Both,Sebaceous cyst [Epidermal cyst],Dermatological
GI_520.11,267,10273,0.0234428874585113,1.62998889734392,0.134,0.3038518034616579,0.041,0.567,1.3550682247886563,0.1319611615597494,True,Both,Inguinal hernia,Gastrointestinal
GI_507.11,58,10473,0.6775585129584996,0.1690531938001258,0.281,0.1167860454313657,-0.434,0.667,1.123878944930188,0.0507195350941446,True,Both,Recurrent oral aphthae [Recurrent aphthous stomatitis],Gastrointestinal
RE_462,1704,8014,7.91168529400419e-43,42.10173099615755,0.057,0.7757762884011431,0.665,0.887,2.172277786869768,0.3369153612440021,True,Both,Sinusitis,Respiratory
MS_718.4,3198,6389,6.865373623709465e-57,56.16333582284093,0.048,0.7651985806101714,0.671,0.86,2.149421165644199,0.332321521119198,True,Both,Low back pain,Muscloskeletal
MS_734.6,271,10143,2.6252359571611153e-10,9.580831655957963,0.124,0.7847026078620858,0.541,1.028,2.1917550330868423,0.3407920125295952,True,Both,Temporomandibular joint disorders,Muscloskeletal
MS_745.4,511,9858,3.974310646139486e-07,6.400738189910785,0.093,0.4735259392084816,0.29,0.657,1.605645632938009,0.2056497024362982,True,Both,Fracture of foot and toe,Muscloskeletal
NS_355.1,211,10313,0.0486199762590441,1.3131852575570322,0.145,0.2853058412074315,0.002,0.569,1.3301687863442937,0.1239067524911529,True,Both,Coma,Neurological
GI_500.4,125,10412,1.213656128361742e-07,6.9159043467944095,0.181,0.9587103452414256,0.604,1.314,2.608330457603908,0.4163626126819126,True,Both,Disturbances in tooth eruption,Gastrointestinal
